평균풍속(KT),최대순간풍속(KT),강수량합(mm),1시간최다강수(mm),최심신적설(cm),일시
0.6296296296296295,0.5084745762711864,0.00113314447592068,0.0,0.021739130434782608,2000-12-25
0.3333333333333333,0.288135593220339,0.0,0.0,0.0,2000-12-26
0.1925925925925926,0.10169491525423728,0.0,0.0,0.0,2000-12-27
0.27037037037037037,0.13559322033898302,0.0,0.0,0.0,2000-12-28
0.19629629629629627,0.10169491525423728,0.0,0.0,0.0,2000-12-29
0.28518518518518515,0.30508474576271183,0.00453257790368272,0.010624169986719788,0.0,2000-12-30
0.5481481481481482,0.3728813559322034,0.0,0.0,0.0,2000-12-31
0.30370370370370364,0.3220338983050847,0.019263456090651557,0.0,0.10869565217391304,2001-01-01
0.3814814814814815,0.3220338983050847,0.0,0.0,0.0,2001-01-02
0.2518518518518518,0.2711864406779661,0.0,0.0,0.0,2001-01-03
0.39259259259259255,0.2711864406779661,0.0,0.0,0.0,2001-01-04
0.11481481481481481,0.050847457627118633,0.0,0.0,0.0,2001-01-05
0.2777777777777778,0.15254237288135591,0.0,0.0,0.0,2001-01-06
0.45555555555555555,0.30508474576271183,0.1104815864022663,0.0,0.9391304347826087,2001-01-07
0.3333333333333333,0.20338983050847453,0.0,0.0,0.0,2001-01-08
0.4037037037037037,0.3728813559322034,0.0254957507082153,0.0,0.05217391304347826,2001-01-09
0.26296296296296295,0.3728813559322034,0.00113314447592068,0.0,0.043478260869565216,2001-01-10
0.4185185185185185,0.4067796610169492,0.00056657223796034,0.0,0.004347826086956522,2001-01-11
0.17777777777777776,0.13559322033898302,0.0,0.0,0.0,2001-01-12
0.36666666666666664,0.3728813559322034,0.0,0.0,0.0,2001-01-13
0.4518518518518518,0.5084745762711864,0.0,0.0,0.0,2001-01-14
0.3111111111111111,0.1864406779661017,0.0,0.0,0.0,2001-01-15
0.15925925925925924,0.11864406779661017,0.0,0.0,0.0,2001-01-16
0.2518518518518518,0.11864406779661017,0.0,0.0,0.0,2001-01-17
0.15555555555555556,0.08474576271186442,0.0,0.0,0.0,2001-01-18
0.2222222222222222,0.08474576271186442,0.0,0.0,0.008695652173913044,2001-01-19
0.2037037037037037,0.13559322033898302,0.00113314447592068,0.0,0.13478260869565217,2001-01-20
0.0962962962962963,0.0,0.0,0.0,0.0,2001-01-21
0.1814814814814815,0.08474576271186442,0.0,0.0,0.0,2001-01-22
0.2518518518518518,0.1694915254237288,0.0,0.0,0.0,2001-01-23
0.21851851851851853,0.13559322033898302,0.0,0.0,0.0,2001-01-24
0.2333333333333333,0.22033898305084743,0.0,0.0,0.0,2001-01-25
0.3814814814814815,0.23728813559322032,0.0,0.0,0.0,2001-01-26
0.28888888888888886,0.1864406779661017,0.00113314447592068,0.0,0.09565217391304348,2001-01-27
0.4444444444444444,0.38983050847457623,0.0,0.0,0.0,2001-01-28
