평균풍속(KT),최대순간풍속(KT),강수량합(mm),1시간최다강수(mm),최심신적설(cm),일시
0.2571428571428572,0.19642857142857142,0.0,0.0,0.0,1970-03-14
0.23809523809523808,0.39285714285714285,0.0,0.0,0.0,1970-03-15
0.7428571428571428,0.6071428571428571,0.0,0.0,0.0,1970-03-16
0.42857142857142855,0.33928571428571425,0.0042417815482502655,0.0,0.0,1970-03-17
0.4666666666666667,0.4464285714285714,0.0,0.0,0.0,1970-03-18
0.3952380952380953,0.30357142857142855,0.002474372569812655,0.0,0.0,1970-03-19
0.2523809523809524,0.25,0.0,0.0,0.0,1970-03-20
0.3047619047619048,0.26785714285714285,0.0,0.0,0.0,1970-03-21
0.44761904761904764,0.39285714285714285,0.0,0.0,0.0,1970-03-22
0.33809523809523806,0.39285714285714285,0.0,0.0,0.0,1970-03-23
0.4809523809523809,0.42857142857142855,0.0,0.0,0.0,1970-03-24
